subj	subj_idx	item	condition	item_mem	Bmem	Bconf
43JS	31	19035	9	2	0	0
43JS	31	27045	7	2	1	5
43JS	31	29060	9	1	0	0
43JS	31	-15058	5	3	1	4
43JS	31	29007	9	1	0	0
43JS	31	29089	9	2	0	0
43JS	31	-15036	5	3	1	2
43JS	31	27061	7	3	1	5
43JS	31	29063	9	2	0	0
43JS	31	29057	9	3	0	0
43JS	31	18047	8	2	0	4
43JS	31	19081	9	1	0	0
43JS	31	29071	9	1	0	0
43JS	31	19044	9	1	0	0
43JS	31	29033	9	1	0	0
43JS	31	-16053	6	3	0	5
43JS	31	28035	8	1	1	2
43JS	31	28052	8	1	0	4
43JS	31	19023	9	1	0	0
43JS	31	26044	6	3	0	6
43JS	31	28056	8	3	1	1
43JS	31	17005	7	3	1	5
43JS	31	26019	6	3	1	4
43JS	31	17016	7	1	0	2
43JS	31	18012	8	1	0	3
43JS	31	27008	7	2	1	4
43JS	31	25015	5	3	0	5
44AA	32	29045	9	1	0	0
44AA	32	19035	9	1	0	0
44AA	32	27064	7	1	1	2
44AA	32	-16004	6	1	0	1
44AA	32	18065	8	2	0	1
44AA	32	17020	7	3	0	1
44AA	32	26051	6	2	0	3
44AA	32	29068	9	1	0	0
44AA	32	18009	8	3	0	3
44AA	32	27047	7	3	0	1
44AA	32	29034	9	1	0	0
44AA	32	26018	6	3	1	4
44AA	32	-15027	5	3	0	2
44AA	32	19027	9	1	0	0
44AA	32	26012	6	3	1	2
44AA	32	29052	9	1	0	0
44AA	32	26022	6	3	0	1
44AA	32	18055	8	2	0	2
44AA	32	27001	7	3	1	2
44AA	32	-15041	5	3	0	1
44AA	32	18007	8	1	1	1
44AA	32	29078	9	1	0	0
44AA	32	17060	7	1	1	1
44AA	32	29007	9	1	0	0
44AA	32	29056	9	1	0	0
44AA	32	19016	9	1	0	0
44AA	32	25061	5	3	0	2
44AA	32	25008	5	1	0	2
44AA	32	-15046	5	3	1	3
44AA	32	28019	8	3	0	1
44AA	32	27033	7	3	1	2
44AA	32	19076	9	2	0	0
44AA	32	28023	8	1	0	1
44AA	32	-15057	5	1	0	2
44AA	32	19051	9	1	0	0
44AA	32	25069	5	3	1	2
44AA	32	-15026	5	2	0	1
44AA	32	27010	7	2	1	1
44AA	32	26056	6	3	1	1
44AA	32	26045	6	3	1	2
44AA	32	29027	9	1	0	0
44AA	32	19072	9	1	0	0
44AA	32	18014	8	3	0	2
44AA	32	27004	7	2	0	2
44AA	32	26035	6	3	1	1
44AA	32	27066	7	3	0	1
44AA	32	19003	9	1	0	0
44AA	32	26059	6	1	0	3
44AA	32	18048	8	3	1	1
44AA	32	19083	9	1	0	0
44AA	32	29014	9	1	0	0
44AA	32	28013	8	2	1	2
44AA	32	-15038	5	1	0	4
44AA	32	29084	9	1	0	0
44AA	32	29051	9	1	0	0
44AA	32	19057	9	2	0	0
44AA	32	-16051	6	2	0	1
44AA	32	29087	9	1	0	0
44AA	32	18053	8	2	0	1
44AA	32	27068	7	2	1	6
44AA	32	26006	6	2	0	1
44AA	32	19058	9	2	0	0
44AA	32	19055	9	1	0	0
44AA	32	26057	6	1	0	3
44AA	32	18005	8	2	1	3
44AA	32	19068	9	2	0	0
44AA	32	26030	6	3	1	1
44AA	32	18062	8	2	0	1
44AA	32	29030	9	1	0	0
44AA	32	-16064	6	3	0	3
44AA	32	17033	7	3	0	1
44AA	32	27027	7	1	1	1
44AA	32	25054	5	3	1	3
44AA	32	25050	5	3	1	1
44AA	32	-15068	5	3	1	2
44AA	32	27041	7	2	0	1
44AA	32	18017	8	2	0	1
44AA	32	19082	9	1	0	0
44AA	32	19040	9	1	0	0
44AA	32	26072	6	1	1	4
44AA	32	17011	7	3	1	1
44AA	32	19064	9	1	0	0
44AA	32	18069	8	2	0	3
44AA	32	26026	6	1	1	4
44AA	32	-16039	6	2	0	2
44AA	32	26031	6	3	1	3
44AA	32	-15016	5	2	0	1
44AA	32	29038	9	1	0	0
44AA	32	27015	7	1	0	2
44AA	32	-15072	5	3	0	2
44AA	32	18044	8	2	0	2
44AA	32	17031	7	2	1	5
44AA	32	29088	9	1	0	0
44AA	32	29031	9	1	0	0
44AA	32	18021	8	1	1	2
44AA	32	19078	9	1	0	0
44AA	32	25037	5	1	0	2
44AA	32	27044	7	1	0	4
44AA	32	19086	9	2	0	0
44AA	32	-15049	5	1	0	1
44AA	32	29019	9	1	0	0
44AA	32	18024	8	1	1	1
44AA	32	19069	9	2	0	0
44AA	32	28039	8	3	0	2
44AA	32	17036	7	1	0	1
44AA	32	-15002	5	3	0	3
44AA	32	-15029	5	3	0	1
44AA	32	29061	9	1	0	0
45EF	33	19076	9	2	0	0
45EF	33	18053	8	1	1	5
45EF	33	19053	9	1	0	0
45EF	33	18030	8	2	0	6
45EF	33	18065	8	2	0	4
45EF	33	18044	8	2	1	4
45EF	33	26071	6	1	1	6
45EF	33	29050	9	1	0	0
45EF	33	29077	9	2	0	0
45EF	33	17020	7	3	1	6
45EF	33	29007	9	1	0	0
45EF	33	25012	5	2	1	6
45EF	33	-15025	5	3	1	3
45EF	33	27066	7	2	0	4
45EF	33	26025	6	3	0	4
45EF	33	28055	8	1	0	1
45EF	33	27013	7	2	1	4
45EF	33	17059	7	2	0	0
45EF	33	18032	8	1	1	6
45EF	33	19078	9	1	0	0
45EF	33	25049	5	1	1	6
45EF	33	17068	7	2	0	6
45EF	33	25060	5	1	1	4
45EF	33	18041	8	2	0	6
45EF	33	25042	5	3	1	5
45EF	33	26004	6	3	1	4
45EF	33	17007	7	1	0	5
45EF	33	19049	9	1	0	0
45EF	33	27008	7	1	1	6
45EF	33	19012	9	1	0	0
45EF	33	28032	8	2	1	6
45EF	33	-16069	6	3	1	5
45EF	33	19072	9	1	0	0
45EF	33	19055	9	2	0	0
45EF	33	-15045	5	3	1	6
45EF	33	19036	9	1	0	0
45EF	33	26022	6	3	1	4
45EF	33	-16009	6	3	0	6
45EF	33	19015	9	1	0	0
45EF	33	29024	9	1	0	0
45EF	33	-15036	5	3	1	6
45EF	33	29009	9	2	0	0
45EF	33	25052	5	1	1	5
45EF	33	-15037	5	1	0	6
45EF	33	29026	9	1	0	0
45EF	33	26015	6	3	1	3
45EF	33	19032	9	1	0	0
45EF	33	29068	9	1	0	0
45EF	33	26005	6	3	1	6
45EF	33	-16052	6	1	1	4
45EF	33	27009	7	1	1	6
45EF	33	29089	9	1	0	0
45EF	33	18014	8	1	0	6
45EF	33	17071	7	1	1	6
45EF	33	19037	9	2	0	0
45EF	33	17064	7	1	0	5
45EF	33	28038	8	1	0	5
45EF	33	27062	7	2	1	3
45EF	33	29070	9	1	0	0
45EF	33	29010	9	1	0	0
45EF	33	26063	6	3	1	6
45EF	33	18048	8	2	0	4
45EF	33	29028	9	1	0	0
45EF	33	28033	8	1	1	4
45EF	33	27069	7	1	1	3
45EF	33	18039	8	2	1	5
45EF	33	19066	9	1	0	0
45EF	33	19006	9	1	0	0
45EF	33	18005	8	1	1	6
45EF	33	-15055	5	3	1	6
45EF	33	17021	7	1	1	5
45EF	33	19061	9	1	0	0
45EF	33	27028	7	2	1	6
45EF	33	28035	8	2	1	6
45EF	33	-16062	6	2	1	6
45EF	33	29080	9	1	0	0
45EF	33	29033	9	1	0	0
45EF	33	25068	5	1	1	5
45EF	33	28002	8	2	1	6
45EF	33	29019	9	1	0	0
45EF	33	19084	9	1	0	0
45EF	33	28017	8	2	1	1
45EF	33	-15001	5	2	0	4
45EF	33	17057	7	1	0	3
45EF	33	29040	9	1	0	0
45EF	33	27045	7	1	1	4
45EF	33	-15033	5	1	0	6
45EF	33	-15049	5	1	1	5
45EF	33	-16018	6	3	1	5
45EF	33	29063	9	1	0	0
45EF	33	19022	9	1	0	0
45EF	33	27019	7	1	1	5
45EF	33	17011	7	1	1	5
45EF	33	25030	5	3	1	6
45EF	33	26043	6	1	0	3
45EF	33	19064	9	1	0	0
45EF	33	-15004	5	1	0	0
45EF	33	18023	8	1	0	6
45EF	33	26039	6	1	0	5
45EF	33	26057	6	1	0	4
45EF	33	-16028	6	2	1	6
45EF	33	29049	9	1	0	0
45EF	33	19007	9	1	0	0
45EF	33	-16015	6	2	0	5
45EF	33	25054	5	3	0	4
45EF	33	25024	5	1	0	5
45EF	33	29053	9	1	0	0
45EF	33	26048	6	0	1	4
46VL	34	19016	9	1	0	0
46VL	34	18042	8	3	1	6
46VL	34	18017	8	2	1	6
46VL	34	17063	7	3	0	1
46VL	34	26015	6	3	1	1
46VL	34	19005	9	3	0	0
46VL	34	19032	9	1	0	0
46VL	34	17030	7	3	0	1
46VL	34	-15031	5	3	1	6
46VL	34	29010	9	1	0	0
46VL	34	-16019	6	3	1	6
46VL	34	29018	9	1	0	0
46VL	34	-16007	6	3	1	6
46VL	34	28032	8	1	1	6
46VL	34	25041	5	2	1	1
46VL	34	-16035	6	3	0	1
46VL	34	25024	5	3	1	4
46VL	34	25020	5	1	1	1
46VL	34	17047	7	3	1	1
46VL	34	29030	9	1	0	0
46VL	34	-15037	5	3	1	6
46VL	34	17025	7	1	1	6
46VL	34	29060	9	1	0	0
46VL	34	19042	9	1	0	0
46VL	34	19036	9	1	0	0
46VL	34	-15044	5	1	0	1
46VL	34	-15009	5	3	1	1
46VL	34	19007	9	1	0	0
46VL	34	27064	7	2	1	1
46VL	34	18065	8	3	1	1
46VL	34	27034	7	3	1	3
46VL	34	28011	8	3	1	3
46VL	34	25053	5	3	1	6
46VL	34	-16015	6	3	0	3
46VL	34	27040	7	1	0	1
46VL	34	26002	6	3	1	5
46VL	34	29002	9	1	0	0
46VL	34	17013	7	3	1	3
46VL	34	29043	9	1	0	0
46VL	34	18023	8	1	0	1
46VL	34	26010	6	1	1	1
46VL	34	-16058	6	3	1	4
46VL	34	28026	8	3	1	4
46VL	34	19039	9	1	0	0
46VL	34	25072	5	3	0	3
46VL	34	28061	8	1	1	3
46VL	34	19068	9	3	0	0
46VL	34	29080	9	3	0	0
46VL	34	-16046	6	3	1	6
46VL	34	18068	8	1	1	1
46VL	34	29090	9	1	0	0
46VL	34	27029	7	3	1	6
46VL	34	19045	9	1	0	0
46VL	34	19046	9	1	0	0
46VL	34	19028	9	1	0	0
46VL	34	17049	7	2	1	1
46VL	34	26018	6	3	0	1
46VL	34	29034	9	2	0	0
46VL	34	25059	5	3	1	6
46VL	34	28046	8	2	0	1
46VL	34	19003	9	1	0	0
46VL	34	19043	9	1	0	0
46VL	34	28068	8	3	1	3
46VL	34	17003	7	2	1	6
46VL	34	19056	9	1	0	0
46VL	34	-15002	5	3	1	1
46VL	34	29005	9	1	0	0
46VL	34	25027	5	3	1	3
46VL	34	28006	8	2	1	4
46VL	34	26070	6	3	0	1
46VL	34	27057	7	2	1	1
46VL	34	29026	9	1	0	0
46VL	34	18027	8	3	1	3
46VL	34	19038	9	1	0	0
46VL	34	29037	9	1	0	0
46VL	34	19012	9	1	0	0
46VL	34	-16053	6	3	1	3
46VL	34	29085	9	3	0	0
46VL	34	17033	7	3	1	6
46VL	34	28004	8	1	1	1
46VL	34	19055	9	1	0	0
46VL	34	-15072	5	1	1	3
46VL	34	29057	9	1	0	0
46VL	34	18061	8	1	1	6
46VL	34	19008	9	1	0	0
46VL	34	-15040	5	3	1	6
46VL	34	29056	9	1	0	0
46VL	34	-15012	5	3	1	1
46VL	34	29049	9	1	0	0
46VL	34	-16021	6	2	1	6
46VL	34	27007	7	1	1	6
46VL	34	27050	7	3	0	1
46VL	34	17060	7	1	1	1
46VL	34	17055	7	3	1	6
46VL	34	25014	5	3	0	1
46VL	34	25065	5	1	1	1
46VL	34	29003	9	1	0	0
46VL	34	-16070	6	3	0	1
46VL	34	26044	6	3	1	6
46VL	34	26055	6	1	1	6
46VL	34	28048	8	1	1	1
46VL	34	26022	6	3	1	1
46VL	34	18005	8	1	0	1
46VL	34	25036	5	3	0	1
46VL	34	27051	7	1	1	6
46VL	34	29029	9	2	0	0
46VL	34	28038	8	3	1	6
46VL	34	-16052	6	1	1	1
47NN	35	19090	9	1	0	0
47NN	35	-15053	5	3	0	3
47NN	35	19048	9	1	0	0
47NN	35	19004	9	2	0	0
47NN	35	18036	8	2	0	2
47NN	35	-15044	5	2	0	3
47NN	35	19023	9	1	0	0
47NN	35	17058	7	3	0	3
47NN	35	19025	9	1	0	0
47NN	35	29024	9	2	0	0
47NN	35	27021	7	2	0	3
47NN	35	19037	9	3	0	0
47NN	35	29016	9	1	0	0
47NN	35	29041	9	1	0	0
47NN	35	18052	8	3	0	2
47NN	35	27052	7	1	0	3
47NN	35	27055	7	3	1	3
47NN	35	-16042	6	3	1	6
47NN	35	26047	6	2	0	3
47NN	35	17011	7	2	1	1
47NN	35	18018	8	3	1	3
47NN	35	18010	8	3	1	4
47NN	35	25049	5	3	0	5
47NN	35	26031	6	2	0	1
47NN	35	-15048	5	3	0	2
47NN	35	18061	8	2	1	4
47NN	35	27018	7	2	0	2
47NN	35	-15069	5	3	1	6
47NN	35	-16037	6	2	0	4
47NN	35	29082	9	1	0	0
47NN	35	28043	8	2	0	3
47NN	35	29025	9	2	0	0
47NN	35	29034	9	2	0	0
47NN	35	-15001	5	3	1	3
47NN	35	29069	9	1	0	0
47NN	35	19051	9	3	0	0
47NN	35	18050	8	2	0	4
47NN	35	17028	7	3	1	5
47NN	35	-16023	6	2	0	1
47NN	35	17065	7	2	0	1
47NN	35	25054	5	2	1	3
47NN	35	29050	9	1	0	0
47NN	35	17072	7	1	0	2
47NN	35	25005	5	2	0	2
47NN	35	26010	6	3	1	6
47NN	35	26061	6	3	1	2
47NN	35	-16064	6	2	1	1
47NN	35	29081	9	1	0	0
47NN	35	19038	9	1	0	0
47NN	35	19035	9	3	0	0
47NN	35	26036	6	3	0	4
47NN	35	25019	5	1	0	1
47NN	35	28024	8	1	1	2
47NN	35	18033	8	3	0	3
47NN	35	19011	9	1	0	0
47NN	35	-16045	6	1	1	4
47NN	35	29065	9	1	0	0
47NN	35	28030	8	3	1	2
47NN	35	17005	7	2	1	6
47NN	35	25038	5	2	1	3
47NN	35	27002	7	2	0	3
47NN	35	-16020	6	3	0	3
47NN	35	29029	9	2	0	0
47NN	35	18030	8	2	1	6
47NN	35	25045	5	3	0	2
47NN	35	26040	6	3	0	2
47NN	35	28003	8	1	0	3
47NN	35	27067	7	2	0	3
47NN	35	25008	5	3	1	1
47NN	35	28059	8	2	0	4
47NN	35	19083	9	3	0	0
47NN	35	27072	7	2	1	4
47NN	35	28014	8	1	0	1
47NN	35	18059	8	2	0	3
47NN	35	28027	8	2	1	3
47NN	35	-15021	5	3	1	2
47NN	35	29068	9	1	0	0
47NN	35	-16007	6	3	1	3
47NN	35	26070	6	1	1	2
47NN	35	17013	7	2	0	3
47NN	35	25058	5	2	0	4
47NN	35	28034	8	2	0	1
47NN	35	29013	9	1	0	0
47NN	35	18055	8	1	0	2
47NN	35	-15026	5	1	0	2
47NN	35	19007	9	1	0	0
47NN	35	29043	9	1	0	0
47NN	35	-15068	5	2	1	3
47NN	35	19075	9	1	0	0
47NN	35	27012	7	2	0	2
47NN	35	26065	6	3	0	2
47NN	35	19042	9	2	0	0
47NN	35	-15040	5	3	1	6
47NN	35	19050	9	1	0	0
47NN	35	29045	9	1	0	0
47NN	35	26042	6	2	0	6
47NN	35	29090	9	2	0	0
47NN	35	27015	7	1	1	3
47NN	35	19003	9	2	0	0
47NN	35	19013	9	1	0	0
47NN	35	-16016	6	3	1	5
47NN	35	25063	5	3	1	5
47NN	35	29011	9	1	0	0
47NN	35	17004	7	1	1	3
47NN	35	26026	6	2	1	5
47NN	35	29076	9	1	0	0
47NN	35	19084	9	1	0	0
47NN	35	17031	7	2	1	2
48GH	36	19035	9	1	0	0
48GH	36	19029	9	1	0	0
48GH	36	17043	7	2	1	6
48GH	36	28041	8	3	1	6
48GH	36	-16051	6	3	1	6
48GH	36	29039	9	1	0	0
48GH	36	26002	6	3	1	6
48GH	36	28055	8	3	1	6
48GH	36	-15012	5	3	1	6
48GH	36	-16019	6	3	1	6
48GH	36	29034	9	1	0	0
48GH	36	18028	8	3	1	6
48GH	36	25003	5	3	1	6
48GH	36	27067	7	3	1	6
48GH	36	18034	8	2	1	6
48GH	36	25030	5	3	1	6
48GH	36	29063	9	1	0	0
48GH	36	17008	7	2	1	6
48GH	36	18047	8	2	1	6
48GH	36	26006	6	3	1	6
48GH	36	27023	7	2	1	6
48GH	36	18064	8	2	1	6
48GH	36	25016	5	1	1	6
48GH	36	27014	7	3	1	6
48GH	36	18056	8	2	1	4
48GH	36	29026	9	1	0	0
48GH	36	-15050	5	3	1	6
48GH	36	-16040	6	3	1	6
48GH	36	19034	9	1	0	0
48GH	36	29037	9	3	0	0
48GH	36	28048	8	1	1	5
48GH	36	26052	6	3	1	6
48GH	36	17004	7	3	1	6
48GH	36	29081	9	1	0	0
48GH	36	29075	9	1	0	0
48GH	36	19042	9	1	0	0
48GH	36	19016	9	1	0	0
48GH	36	26069	6	1	1	6
48GH	36	29079	9	1	0	0
48GH	36	19078	9	1	0	0
48GH	36	26062	6	3	1	6
48GH	36	29011	9	3	0	0
48GH	36	25009	5	3	0	1
48GH	36	17024	7	2	1	6
48GH	36	29038	9	1	0	0
48GH	36	-15059	5	3	0	4
48GH	36	25071	5	3	1	6
48GH	36	-15042	5	3	1	6
48GH	36	17013	7	2	1	6
48GH	36	26026	6	2	1	6
48GH	36	29061	9	1	0	0
48GH	36	27044	7	2	1	6
48GH	36	19049	9	1	0	0
48GH	36	28020	8	1	1	6
48GH	36	19054	9	1	0	0
48GH	36	18017	8	2	1	6
48GH	36	-15036	5	3	1	6
48GH	36	27031	7	2	1	6
48GH	36	28034	8	2	1	6
48GH	36	28035	8	2	1	6
48GH	36	29073	9	1	0	0
48GH	36	27058	7	2	1	6
48GH	36	19065	9	1	0	0
48GH	36	19076	9	1	0	0
48GH	36	18025	8	2	1	6
48GH	36	19015	9	1	0	0
48GH	36	19071	9	1	0	0
48GH	36	29027	9	1	0	0
48GH	36	26037	6	3	1	6
48GH	36	29040	9	1	0	0
48GH	36	-16069	6	2	1	6
48GH	36	27065	7	2	1	6
48GH	36	28049	8	2	1	6
48GH	36	-16053	6	2	1	6
48GH	36	25028	5	3	1	6
48GH	36	19088	9	1	0	0
48GH	36	-15032	5	2	1	6
48GH	36	-16001	6	3	1	6
48GH	36	17057	7	1	1	6
48GH	36	28008	8	2	1	6
48GH	36	29044	9	1	0	0
48GH	36	25064	5	3	1	4
48GH	36	19074	9	1	0	0
48GH	36	17010	7	1	1	6
48GH	36	26059	6	1	1	6
48GH	36	19072	9	1	0	0
48GH	36	29016	9	1	0	0
48GH	36	28053	8	1	1	6
48GH	36	25021	5	3	1	6
48GH	36	-15006	5	3	1	6
48GH	36	-16015	6	3	1	6
48GH	36	18067	8	3	1	6
48GH	36	-16021	6	3	1	6
48GH	36	17038	7	2	1	6
48GH	36	29080	9	2	0	0
48GH	36	17072	7	3	1	6
48GH	36	-16045	6	1	1	6
48GH	36	18066	8	3	1	6
48GH	36	29023	9	1	0	0
48GH	36	-15061	5	3	1	6
48GH	36	25011	5	2	1	6
48GH	36	27040	7	2	1	6
48GH	36	19022	9	1	0	0
48GH	36	19039	9	1	0	0
48GH	36	26018	6	1	1	6
48GH	36	17030	7	1	1	6
48GH	36	25045	5	1	1	3
48GH	36	19004	9	2	0	0
80JC	37	29016	9	1	0	0
80JC	37	-16046	6	3	1	3
80JC	37	18035	8	2	1	4
80JC	37	28069	8	1	0	3
80JC	37	29019	9	1	0	0
80JC	37	26024	6	3	1	3
80JC	37	26049	6	3	1	4
80JC	37	19001	9	1	0	0
80JC	37	19066	9	1	0	0
80JC	37	27067	7	3	1	6
80JC	37	27004	7	3	0	3
80JC	37	19035	9	2	0	0
80JC	37	25016	5	1	0	1
80JC	37	27033	7	1	1	4
80JC	37	-16012	6	3	0	4
80JC	37	-16026	6	3	1	4
80JC	37	28002	8	2	1	3
80JC	37	19060	9	1	0	0
80JC	37	17005	7	2	0	6
80JC	37	-16050	6	3	0	3
80JC	37	-15071	5	3	1	5
80JC	37	29057	9	2	0	0
80JC	37	25054	5	3	1	3
80JC	37	-15068	5	3	1	4
80JC	37	29024	9	1	0	0
80JC	37	18023	8	1	1	5
80JC	37	-15054	5	3	1	5
80JC	37	29044	9	1	0	0
80JC	37	27037	7	2	0	5
80JC	37	29059	9	2	0	0
80JC	37	19089	9	1	0	0
80JC	37	19045	9	2	0	0
80JC	37	25060	5	3	0	3
80JC	37	28036	8	3	1	2
80JC	37	18063	8	3	1	6
80JC	37	19039	9	1	0	0
80JC	37	27051	7	3	1	3
80JC	37	-15034	5	3	1	5
80JC	37	17066	7	3	0	2
80JC	37	18057	8	3	0	1
80JC	37	27009	7	3	1	3
80JC	37	29027	9	1	0	0
80JC	37	29082	9	1	0	0
80JC	37	-16016	6	3	0	5
80JC	37	17009	7	3	1	4
80JC	37	25027	5	3	1	6
80JC	37	29046	9	1	0	0
80JC	37	19059	9	1	0	0
80JC	37	28030	8	2	1	5
80JC	37	-16037	6	3	1	6
80JC	37	-16048	6	3	0	3
80JC	37	28012	8	3	0	5
80JC	37	29021	9	1	0	0
80JC	37	-15002	5	1	1	3
80JC	37	29037	9	1	0	0
80JC	37	-16014	6	3	0	3
80JC	37	17056	7	3	0	4
80JC	37	29032	9	2	0	0
80JC	37	17004	7	1	1	5
80JC	37	25066	5	3	0	3
80JC	37	26042	6	3	1	3
80JC	37	19033	9	1	0	0
80JC	37	-15051	5	3	1	4
80JC	37	18018	8	3	1	4
80JC	37	28006	8	3	0	3
80JC	37	27008	7	2	0	5
80JC	37	25020	5	3	0	1
80JC	37	19088	9	2	0	0
80JC	37	27043	7	3	0	3
80JC	37	28061	8	1	1	5
80JC	37	29014	9	2	0	0
80JC	37	-15070	5	3	1	3
80JC	37	29013	9	1	0	0
80JC	37	19036	9	1	0	0
80JC	37	19031	9	2	0	0
80JC	37	25018	5	1	0	5
80JC	37	25022	5	3	1	6
80JC	37	19044	9	3	0	0
80JC	37	29085	9	2	0	0
80JC	37	-15007	5	3	1	6
80JC	37	18029	8	3	1	6
80JC	37	18027	8	3	0	3
80JC	37	27072	7	2	0	3
80JC	37	19079	9	1	0	0
80JC	37	19020	9	1	0	0
80JC	37	17039	7	2	0	3
80JC	37	26031	6	3	1	3
80JC	37	28048	8	2	1	3
80JC	37	29089	9	1	0	0
80JC	37	19005	9	1	0	0
80JC	37	18031	8	1	0	3
80JC	37	26055	6	1	0	3
80JC	37	19054	9	1	0	0
80JC	37	26058	6	3	0	2
80JC	37	19083	9	1	0	0
80JC	37	27039	7	3	1	4
80JC	37	28013	8	3	0	2
80JC	37	-16062	6	3	1	5
80JC	37	28064	8	2	1	4
80JC	37	17042	7	2	0	5
80JC	37	-16019	6	3	1	3
80JC	37	26025	6	3	1	6
80JC	37	26046	6	3	0	2
80JC	37	17060	7	3	1	5
80JC	37	29001	9	2	0	0
80JC	37	-15044	5	2	1	3
80JC	37	-15021	5	3	1	6
80JC	37	29023	9	1	0	0
81AK	38	29024	9	1	0	0
81AK	38	29061	9	2	0	0
81AK	38	27033	7	2	1	6
81AK	38	18027	8	3	0	2
81AK	38	25047	5	1	0	3
81AK	38	17018	7	3	1	6
81AK	38	17011	7	1	1	6
81AK	38	-15065	5	3	1	6
81AK	38	19052	9	2	0	0
81AK	38	27069	7	2	1	1
81AK	38	18006	8	3	1	6
81AK	38	25057	5	3	1	4
81AK	38	25024	5	3	0	4
81AK	38	-16056	6	3	0	2
81AK	38	17003	7	3	1	3
81AK	38	29032	9	2	0	0
81AK	38	29080	9	3	0	0
81AK	38	29068	9	2	0	0
81AK	38	19045	9	1	0	0
81AK	38	17007	7	3	1	3
81AK	38	27014	7	1	0	5
81AK	38	25025	5	3	1	2
81AK	38	-16058	6	3	0	3
81AK	38	19036	9	1	0	0
81AK	38	-15032	5	3	1	4
81AK	38	25008	5	3	1	4
81AK	38	-16039	6	3	1	4
81AK	38	29067	9	1	0	0
81AK	38	19008	9	1	0	0
81AK	38	28044	8	3	1	6
81AK	38	-15068	5	1	1	5
81AK	38	19054	9	1	0	0
81AK	38	-16014	6	3	1	2
81AK	38	19037	9	3	0	0
81AK	38	29045	9	1	0	0
81AK	38	19078	9	1	0	0
81AK	38	-16071	6	3	0	1
81AK	38	17036	7	2	1	3
81AK	38	-16021	6	3	0	2
81AK	38	28051	8	1	1	3
81AK	38	18050	8	1	1	2
81AK	38	27022	7	2	0	3
81AK	38	29008	9	2	0	0
81AK	38	-15054	5	1	1	4
81AK	38	19089	9	2	0	0
81AK	38	26003	6	1	0	4
81AK	38	29090	9	2	0	0
81AK	38	26027	6	3	1	5
81AK	38	18019	8	3	0	2
81AK	38	19033	9	1	0	0
81AK	38	28039	8	1	1	3
81AK	38	28006	8	2	0	3
81AK	38	28001	8	2	0	2
81AK	38	-16044	6	1	0	3
81AK	38	19035	9	2	0	0
81AK	38	18047	8	1	0	4
81AK	38	26019	6	3	0	2
81AK	38	-15023	5	3	1	4
81AK	38	28016	8	2	1	3
81AK	38	19039	9	1	0	0
81AK	38	29063	9	1	0	0
81AK	38	27060	7	3	0	0
81AK	38	18026	8	2	1	1
81AK	38	17010	7	2	1	6
81AK	38	27018	7	2	1	5
81AK	38	26046	6	3	1	5
81AK	38	29034	9	1	0	0
81AK	38	19004	9	1	0	0
81AK	38	19064	9	1	0	0
81AK	38	25037	5	2	1	5
81AK	38	18051	8	2	1	4
81AK	38	25066	5	3	0	2
81AK	38	17060	7	2	1	4
81AK	38	26056	6	1	0	4
81AK	38	-16033	6	3	0	4
81AK	38	-15037	5	3	1	6
81AK	38	-15030	5	1	1	6
81AK	38	27030	7	3	1	6
81AK	38	28010	8	3	0	2
81AK	38	26054	6	2	1	3
81AK	38	-16015	6	3	1	1
81AK	38	28011	8	2	0	2
81AK	38	27071	7	0	0	2
81AK	38	29002	9	1	0	0
81AK	38	26067	6	3	1	6
81AK	38	19038	9	1	0	0
81AK	38	19067	9	1	0	0
81AK	38	29073	9	1	0	0
81AK	38	-16046	6	3	1	3
81AK	38	29085	9	2	0	0
81AK	38	29027	9	2	0	0
81AK	38	-16061	6	3	1	3
81AK	38	19020	9	2	0	0
81AK	38	19043	9	2	0	0
81AK	38	28049	8	2	1	2
81AK	38	25064	5	3	1	1
81AK	38	28031	8	2	1	6
81AK	38	-15041	5	3	1	5
81AK	38	29003	9	1	0	0
81AK	38	29059	9	2	0	0
81AK	38	-15070	5	3	1	5
81AK	38	-15063	5	3	1	6
81AK	38	27036	7	2	0	2
81AK	38	17001	7	2	1	5
81AK	38	28042	8	2	1	4
81AK	38	27061	7	1	1	4
81AK	38	19014	9	1	0	0
81AK	38	29040	9	1	0	0
82IC	39	19018	9	1	0	0
82IC	39	29052	9	1	0	0
82IC	39	27048	7	1	1	2
82IC	39	29040	9	1	0	0
82IC	39	-16038	6	1	1	6
82IC	39	28029	8	3	1	3
82IC	39	29080	9	2	0	0
82IC	39	29033	9	1	0	0
82IC	39	25065	5	3	0	4
82IC	39	25034	5	3	0	3
82IC	39	26003	6	1	0	5
82IC	39	28050	8	3	1	5
82IC	39	-15063	5	1	1	3
82IC	39	18067	8	3	1	4
82IC	39	19087	9	2	0	0
82IC	39	27022	7	2	1	5
82IC	39	-16044	6	1	1	2
82IC	39	29066	9	1	0	0
82IC	39	29061	9	1	0	0
82IC	39	-16023	6	1	1	1
82IC	39	-16047	6	3	0	3
82IC	39	26001	6	1	1	4
82IC	39	25052	5	3	0	4
82IC	39	28057	8	3	0	1
82IC	39	25038	5	2	0	2
82IC	39	27020	7	2	1	1
82IC	39	-15056	5	3	0	1
82IC	39	17014	7	2	0	4
82IC	39	27067	7	3	0	5
82IC	39	28031	8	3	0	3
