subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
4	1	1	1	0	1	630.058636888862	0
4	1	1	2	1	1	508.976836688817	0
4	1	2	1	0	0	556.545036612079	1
4	1	2	2	0	1	516.732536721975	1
4	1	1	1	1	1	491.96043680422	0
4	1	1	2	0	1	523.501136573032	0
4	1	1	1	1	1	474.115636665374	1
4	1	1	2	0	1	537.406836869195	1
4	1	1	1	0	1	512.92633661069	1
4	1	1	2	0	0	656.819936586544	1
4	1	2	1	0	1	495.693136705086	0
4	1	2	2	1	1	448.381036752835	0
4	1	2	1	1	1	478.268136736006	0
4	1	2	2	0	1	493.555236840621	0
4	1	2	1	0	1	477.606736822054	0
4	1	2	2	1	1	404.595636529848	0
4	1	2	1	1	1	547.95703664422	1
4	1	2	2	0	1	483.386436710134	1
4	1	2	1	0	1	499.278336763382	0
4	1	2	2	1	1	474.917836720124	0
4	1	1	1	0	1	715.733436867595	1
4	1	1	2	1	1	506.731836590916	1
4	1	2	1	1	1	481.427436461672	1
4	1	2	2	0	1	520.979436580092	1
4	1	1	1	1	1	497.020036680624	1
4	1	1	2	0	1	495.526536600664	1
4	1	2	1	1	1	527.080236701295	1
4	1	2	2	0	1	510.966936592013	1
4	1	2	1	1	0	397.958536632359	0
4	1	2	2	1	1	469.911636551842	0
4	1	2	1	1	1	526.049136649817	0
4	1	2	2	0	1	492.368336534128	0
4	1	1	1	0	1	518.429736606777	0
4	1	1	2	1	1	621.392136672512	0
4	1	2	1	1	1	451.444336678833	1
4	1	2	2	0	1	482.103536603972	1
4	1	2	1	0	1	458.121336763725	1
4	1	2	2	0	0	600.822636624798	1
4	1	1	1	0	1	456.814736593515	0
4	1	1	2	1	1	479.613236617297	0
4	1	1	1	1	1	575.91413683258	1
4	1	1	2	0	1	455.003836657852	1
4	1	2	1	0	1	477.902136510238	1
4	1	2	2	1	1	589.836036786437	1
4	1	1	1	0	1	484.47753675282	0
4	1	1	2	1	1	492.290836758912	0
4	1	1	1	0	1	467.692336766049	1
4	1	1	2	0	0	547.045836690813	1
4	1	1	1	0	1	538.61193661578	0
4	1	1	2	1	1	537.474236451089	0
