subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
53	1	1	2	1	1	393.211342860013	1
53	1	1	1	0	1	591.889643575996	0
53	1	1	2	1	1	543.891943059862	0
53	1	1	1	0	0	1255.22444304079	0
53	1	1	2	0	1	654.487043619156	0
53	1	1	1	1	1	446.677443105727	1
53	1	1	2	0	1	406.062942929566	1
53	1	2	1	0	1	509.42054297775	0
53	1	2	2	1	1	484.684843104333	0
53	1	2	1	1	1	564.21814346686	1
53	1	2	2	0	1	651.480043306947	1
53	1	2	1	1	1	690.147942863405	0
53	1	2	2	0	1	641.64254302159	0
53	1	2	1	1	0	817.066143266857	1
53	1	2	2	0	0	1009.11044329405	1
53	1	2	1	1	1	586.914643179625	1
53	1	2	2	0	1	514.204243198037	1
53	1	1	1	1	1	449.865243397653	1
53	1	1	2	0	1	385.180243290961	1
53	1	2	1	1	1	337.166643235832	0
53	1	2	2	0	1	375.789743382484	0
53	1	1	1	1	1	383.998943027109	1
53	1	1	2	0	1	327.198042999953	1
53	1	1	1	1	1	390.537742991	0
53	1	1	2	0	1	438.759443350136	0
53	1	2	1	1	1	317.454243078828	0
53	1	2	2	0	1	308.736543171108	0
53	1	2	1	1	0	412.729743402451	0
53	1	2	2	1	1	515.540543012321	0
53	1	2	1	0	1	403.592143207788	0
53	1	2	2	1	1	530.375643167645	0
53	1	1	1	0	1	1233.54714317247	1
53	1	1	2	1	1	505.623043049127	1
53	1	1	1	1	1	512.536542955786	1
53	1	1	2	0	1	439.941543154418	1
53	1	2	1	1	1	511.025443207473	0
53	1	2	2	0	1	390.411543194205	0
53	1	1	1	1	1	693.856842815876	0
53	1	1	2	0	1	525.466543156654	0
53	1	2	1	1	1	500.601643230766	0
53	1	2	2	0	1	356.011542957276	0
53	1	1	1	1	1	459.596043452621	0
53	1	1	2	0	1	322.773943189532	0
53	1	2	1	1	1	458.388143219054	0
53	1	2	2	0	1	426.224443130195	0
53	1	2	1	1	1	552.986543159932	0
53	1	2	2	0	1	376.401743385941	0
53	1	2	1	0	1	656.369543168694	1
53	1	2	2	1	1	423.595243133605	1
53	1	2	1	0	0	766.594843007624	0
53	1	2	2	0	1	495.524543337524	0
53	1	1	1	1	1	454.570042900741	1
53	1	1	2	0	1	414.105243049562	1
53	1	2	1	0	1	780.479542911053	0
53	1	2	2	1	1	524.022543337196	0
53	1	1	1	0	1	620.156643446535	0
53	1	1	2	1	1	514.860643073916	0
53	1	1	1	0	1	474.075943231583	1
53	1	1	2	1	1	513.431743253022	1
53	1	1	1	0	0	440.836143214256	0
53	1	1	2	0	1	472.362643107772	0
53	1	2	1	1	1	495.52494334057	0
53	1	2	2	0	1	431.150742806494	0
53	1	1	1	1	1	390.85834287107	0
53	1	1	2	0	1	414.428143296391	0
53	1	1	1	0	1	509.062743280083	1
53	1	1	2	1	1	396.566143259406	1
53	1	1	1	0	0	708.492143079638	0
53	1	1	2	0	1	451.893042773008	0
53	1	1	1	1	1	450.543743092567	1
53	1	1	2	0	1	426.642343401909	1
53	1	2	1	1	1	441.374943591654	0
53	1	2	2	0	1	400.7523432374	0
53	1	1	1	1	1	456.147342920303	1
53	1	1	2	0	1	263.563543092459	1
53	1	2	1	1	1	398.751043248922	0
53	1	2	2	0	1	526.064042933285	0
53	1	2	1	0	0	606.385343242437	0
53	1	2	2	0	1	717.589443083853	0
53	1	2	1	1	0	629.712542984635	1
53	1	2	2	0	0	428.381643258035	1
53	1	1	1	0	1	491.871543228626	0
53	1	1	2	1	1	443.73154360801	0
53	1	1	1	0	1	522.437643259764	0
53	1	1	2	1	1	362.63924324885	0
53	1	2	1	0	1	481.961342971772	0
53	1	2	2	1	1	512.804642785341	0
54	1	2	1	NaN	0	NaN	0
54	1	2	2	1	1	476.749139001186	0
54	1	2	1	0	1	580.331184999523	0
54	1	2	2	1	1	571.241450001253	0
54	1	1	1	0	0	513.656913999512	1
54	1	1	2	1	0	1136.99047400041	1
54	1	1	1	0	1	495.5415860004	0
54	1	1	2	1	1	764.176779999616	0
54	1	2	1	0	1	484.204356998816	0
54	1	2	2	1	1	521.517392999158	0
54	1	2	1	0	1	648.017360001177	0
54	1	2	2	1	1	486.176968001018	0
54	1	2	1	0	1	877.16108099994	1
54	1	2	2	1	1	555.398028000127	1
54	1	1	1	1	1	643.210222000562	0
54	1	1	2	0	1	615.866011999969	0
54	1	2	1	1	1	495.617244998357	0
54	1	2	2	0	1	540.727649000473	0
54	1	1	1	1	0	740.360608999254	1
54	1	1	2	1	1	762.326338999628	1
54	1	1	1	0	1	513.392155000474	0
54	1	1	2	1	1	493.810706999284	0
54	1	2	1	0	0	979.782811000405	0
54	1	2	2	0	1	611.81373600084	0
54	1	1	1	1	1	547.32028699982	0
54	1	1	2	0	1	504.396366999572	0
54	1	2	1	1	0	863.808778000021	1
54	1	2	2	1	1	691.616488000363	1
54	1	1	1	0	1	450.57767400067	0
54	1	1	2	1	1	697.087549999196	0
54	1	1	1	0	1	566.595119998965	0
54	1	1	2	1	1	582.132797999293	0
54	1	1	1	0	0	731.368353999642	1
54	1	1	2	0	1	690.571994000493	1
54	1	2	1	1	0	1249.33960499948	1
54	1	2	2	1	1	NaN	1
54	1	1	1	0	0	686.775363999914	0
54	1	1	2	0	1	484.320072999253	0
54	1	1	1	1	0	987.623376999181	1
54	1	1	2	1	1	753.425330000027	1
54	1	2	1	0	0	1238.82303500068	0
54	1	2	2	0	1	607.041817998834	0
54	1	2	1	0	1	676.449574000799	0
54	1	2	2	1	1	561.974629999895	0
54	1	1	1	0	0	1210.05894700102	0
54	1	1	2	0	1	528.646143000515	0
54	1	2	1	1	1	359.305448000669	1
54	1	2	2	0	1	461.182974000621	1
54	1	1	1	1	1	436.1786319987	0
54	1	1	2	0	1	505.570903998887	0
54	1	1	1	1	0	1063.80634500056	0
54	1	1	2	1	1	414.16879999997	0
54	1	1	1	0	1	435.549585999979	0
54	1	1	2	1	1	530.126356999972	0
54	1	2	1	0	1	714.140709000276	1
54	1	2	2	1	1	576.90099499996	1
54	1	1	1	0	1	406.568865999361	0
54	1	1	2	1	1	531.743053001264	0
54	1	2	1	0	1	618.409605000124	0
54	1	2	2	1	1	577.200097999594	0
54	1	1	1	0	1	735.367196999505	0
54	1	1	2	1	1	622.998856999402	0
54	1	2	1	1	1	923.436062001201	1
54	1	2	2	0	1	866.316698000446	1
54	1	2	1	1	1	1129.60140399991	0
54	1	2	2	0	1	600.442746999761	0
54	1	2	1	1	1	534.353474000454	1
54	1	2	2	0	1	516.90380600121	1
54	1	1	1	0	1	539.916943000208	0
54	1	1	2	1	1	466.187173000435	0
54	1	2	1	0	1	678.944655999658	0
54	1	2	2	1	1	486.358156998904	0
54	1	1	1	NaN	0	NaN	1
54	1	1	2	0	1	456.259067999781	1
54	1	2	1	1	0	839.014367000345	0
54	1	2	2	1	1	684.8815379999	0
54	1	1	1	0	1	628.65914699978	0
54	1	1	2	1	1	698.447037999358	0
54	1	1	1	0	1	505.3301500011	0
54	1	1	2	1	1	567.75773300069	0
54	1	1	1	0	0	644.730628999241	1
54	1	1	2	0	1	589.298634000443	1
54	1	2	1	1	1	499.544445001447	0
54	1	2	2	0	1	424.096089000159	0
54	1	2	1	1	1	799.965137999607	1
54	1	2	2	0	1	573.887260999982	1
54	1	1	1	1	0	963.562350001666	1
54	1	1	2	0	0	1092.12858299907	1
54	1	1	1	0	0	1072.66928599893	0
54	1	1	2	0	1	664.027340999382	0
54	1	1	1	1	1	701.731082999686	1
54	1	1	2	0	1	516.523270000107	1
54	1	2	1	1	0	1458.96103000086	1
54	1	2	2	1	1	649.008989999857	1
54	1	1	1	1	1	680.309633999059	0
54	1	1	2	0	1	469.199344999652	0
54	1	1	1	0	1	1203.66176700009	1
54	1	1	2	1	1	460.484594999798	1
54	1	2	1	1	1	1024.8255940005	0
54	1	2	2	0	1	585.093630999836	0
54	1	2	1	1	1	565.099327999633	0
54	1	2	2	0	1	509.255585999199	0
54	1	2	1	1	1	610.170130999904	0
54	1	2	2	0	1	536.282791999838	0
54	1	1	1	1	1	574.758658998689	1
54	1	1	2	0	1	494.25070000143	1
54	1	2	1	0	1	1012.05476900031	0
54	1	2	2	1	1	404.466804000549	0
54	1	2	1	0	1	480.264170000737	0
54	1	2	2	1	1	536.594100998627	0
54	1	2	1	0	0	606.065005998971	0
54	1	2	2	0	1	699.126337998678	0
54	1	1	1	1	0	1275.35556899966	1
54	1	1	2	1	1	895.766800998899	1
54	1	2	1	0	1	766.082666999864	0
54	1	2	2	1	1	525.081680998483	0
54	1	2	1	0	1	661.508911000055	0
54	1	2	2	1	1	626.761052999427	0
54	1	1	1	1	1	825.029573001302	1
54	1	1	2	0	1	510.770804999993	1
54	1	2	1	1	1	550.839925999753	1
54	1	2	2	0	1	563.305679999758	1
54	1	2	1	1	1	890.229246999297	1
54	1	2	2	0	1	544.336148999719	1
54	1	2	1	1	0	1054.76059600005	0
54	1	2	2	1	1	525.68938100012	0
54	1	1	1	0	0	717.339475999324	1
54	1	1	2	0	1	722.839251000551	1
54	1	2	1	1	1	586.075864999657	1
54	1	2	2	0	1	486.188820999814	1
54	1	1	1	1	1	661.042543999429	0
54	1	1	2	0	1	563.689764001538	0
54	1	2	1	1	1	625.194337999346	0
54	1	2	2	0	1	497.526384000594	0
54	1	1	1	1	1	637.891312000647	0
54	1	1	2	0	1	477.83167200032	0
54	1	1	1	1	1	516.619953999907	1
54	1	1	2	0	1	466.213931000311	1
54	1	1	1	1	0	536.319222999737	0
54	1	1	2	1	1	NaN	0
54	1	1	1	0	1	486.266084000818	1
54	1	1	2	1	1	474.963937000211	1
54	1	2	1	0	0	834.025137999561	1
54	1	2	2	0	1	664.45619499973	1
55	1	1	1	NaN	0	NaN	1
55	1	1	2	1	1	419.306390002021	1
55	1	2	1	0	1	420.775843998854	1
55	1	2	2	1	1	452.52884400179	1
55	1	1	1	0	1	453.504835000786	0
55	1	1	2	1	1	390.593633001117	0
55	1	1	1	1	1	663.626163001027	1
55	1	1	2	0	1	407.25229200325	1
55	1	1	1	1	1	455.741292000312	1
55	1	1	2	0	1	392.428140999982	1
55	1	2	1	1	1	487.937976002286	1
55	1	2	2	0	1	377.517079999961	1
55	1	2	1	1	1	409.725511999568	0
55	1	2	2	0	1	441.857583002275	0
55	1	2	1	1	1	426.286410998728	1
55	1	2	2	0	1	476.294307998614	1
55	1	1	1	1	1	444.36640099957	1
55	1	1	2	0	1	444.639718996768	1
55	1	1	1	1	0	733.081469999888	1
55	1	1	2	1	1	558.755265999935	1
55	1	2	1	0	1	479.630255998927	1
55	1	2	2	1	1	351.22012300053	1
55	1	2	1	1	1	991.652287000761	1
55	1	2	2	0	1	527.873629998794	1
55	1	1	1	1	1	592.457999002363	1
55	1	1	2	0	1	592.965641000774	1
55	1	1	1	1	1	513.59388399942	0
55	1	1	2	0	1	498.217617998307	0
55	1	2	1	0	1	594.713869999396	1
55	1	2	2	1	1	468.564154998603	1
55	1	1	1	0	1	613.921400999971	0
55	1	1	2	1	1	372.585640001489	0
55	1	2	1	0	1	742.443791001278	1
55	1	2	2	1	1	310.009471999365	1
55	1	2	1	0	1	663.339703998645	1
55	1	2	2	1	1	295.935948000988	1
55	1	1	1	0	1	552.90373400203	0
55	1	1	2	1	1	442.379923999397	0
55	1	2	1	0	1	520.228536999639	0
55	1	2	2	1	1	441.510947999632	0
55	1	2	1	0	1	650.531839000905	1
55	1	2	2	1	1	490.550483002153	1
55	1	1	1	1	1	1211.01120499952	0
55	1	1	2	0	1	587.454405002063	0
55	1	1	1	1	0	1020.88615200046	1
55	1	1	2	1	1	654.048684002191	1
55	1	1	1	0	1	653.760339002474	1
55	1	1	2	1	1	319.00080700143	1
55	1	2	1	0	1	574.32784699995	1
55	1	2	2	1	1	463.997817001655	1
55	1	2	1	0	0	767.948832999537	1
55	1	2	2	0	1	576.530384001671	1
55	1	2	1	1	1	577.244395000889	1
55	1	2	2	0	1	514.24400399992	1
55	1	1	1	1	0	659.656785999687	1
55	1	1	2	1	1	610.883765999461	1
55	1	2	1	0	0	501.001181997708	1
55	1	2	2	0	1	662.027771002613	1
55	1	2	1	1	1	500.68180299786	0
55	1	2	2	0	1	485.375064999971	0
55	1	2	1	1	1	455.733597998915	1
55	1	2	2	0	1	423.821652002516	1
55	1	1	1	1	1	553.045687000122	0
55	1	1	2	0	1	488.498222999624	0
55	1	1	1	1	1	569.687324001279	1
55	1	1	2	0	1	424.600957998337	1
55	1	1	1	1	1	521.086189000926	1
55	1	1	2	0	1	506.420818001061	1
55	1	2	1	1	1	490.905878999911	1
55	1	2	2	0	1	508.227638998505	1
55	1	1	1	1	1	428.775024000061	1
55	1	1	2	0	1	348.049752999941	1
55	1	1	1	NaN	0	NaN	1
55	1	1	2	1	1	473.134891002701	1
55	1	2	1	0	1	695.261220000248	1
55	1	2	2	1	1	520.380129000841	1
55	1	1	1	0	1	553.889037000772	1
55	1	1	2	1	1	425.822633998905	1
55	1	1	1	0	0	858.821510999405	1
55	1	1	2	0	1	603.528375002497	1
