subj	subj_idx	item	condition	item_mem	Bmem	Bconf
50AG	1	29066	9	2	0	0
50AG	1	26004	6	3	1	6
50AG	1	19063	9	2	0	0
50AG	1	17003	7	3	1	6
50AG	1	25062	5	3	0	1
50AG	1	29012	9	1	0	0
50AG	1	18034	8	2	1	4
50AG	1	19008	9	1	0	0
50AG	1	29056	9	1	0	0
50AG	1	-15070	5	3	1	2
50AG	1	19054	9	1	0	0
50AG	1	28032	8	3	1	5
50AG	1	18025	8	2	1	6
50AG	1	19028	9	1	0	0
50AG	1	29038	9	1	0	0
50AG	1	28045	8	2	1	5
50AG	1	19003	9	1	0	0
50AG	1	27018	7	2	1	6
50AG	1	19073	9	1	0	0
50AG	1	29018	9	2	0	0
50AG	1	-16039	6	3	1	6
50AG	1	17009	7	2	1	6
50AG	1	-16043	6	3	1	3
50AG	1	19019	9	1	0	0
50AG	1	19017	9	1	0	0
50AG	1	-15005	5	3	0	1
50AG	1	28027	8	3	1	6
50AG	1	-16002	6	3	1	6
50AG	1	26054	6	2	1	4
50AG	1	19030	9	1	0	0
50AG	1	17057	7	3	1	4
50AG	1	28052	8	2	1	6
50AG	1	26034	6	3	1	6
50AG	1	17071	7	3	1	6
50AG	1	17030	7	2	1	6
50AG	1	29048	9	1	0	0
50AG	1	17035	7	1	1	4
50AG	1	18048	8	2	1	6
50AG	1	-15059	5	3	1	4
50AG	1	25024	5	3	1	6
50AG	1	-16021	6	3	1	6
50AG	1	18028	8	2	1	6
50AG	1	26019	6	3	1	5
50AG	1	25008	5	2	1	3
50AG	1	-15031	5	1	1	6
50AG	1	19029	9	1	0	0
50AG	1	-15019	5	2	1	6
50AG	1	-16063	6	1	1	6
50AG	1	29031	9	2	0	0
50AG	1	-15013	5	3	1	4
50AG	1	17067	7	2	1	3
50AG	1	19056	9	1	0	0
50AG	1	27022	7	2	1	6
50AG	1	18037	8	3	1	6
50AG	1	19070	9	2	0	0
50AG	1	18054	8	2	1	6
50AG	1	29085	9	2	0	0
50AG	1	29057	9	2	0	0
50AG	1	26011	6	3	0	2
50AG	1	26005	6	3	1	4
50AG	1	25010	5	3	1	5
50AG	1	28050	8	2	1	6
50AG	1	26071	6	2	1	6
50AG	1	-16049	6	3	1	6
50AG	1	28068	8	2	1	4
50AG	1	29059	9	2	0	0
50AG	1	18007	8	2	1	4
50AG	1	27065	7	3	1	4
50AG	1	27044	7	2	1	6
50AG	1	25015	5	3	1	3
50AG	1	18052	8	2	1	3
50AG	1	19034	9	1	0	0
50AG	1	29027	9	2	0	0
50AG	1	17015	7	2	1	4
50AG	1	18041	8	2	1	6
50AG	1	29043	9	1	0	0
50AG	1	18062	8	2	1	4
50AG	1	29042	9	1	0	0
50AG	1	26048	6	3	0	2
50AG	1	-15045	5	3	1	3
50AG	1	19059	9	1	0	0
50AG	1	29077	9	1	0	0
50AG	1	25030	5	3	1	3
50AG	1	25001	5	3	1	6
50AG	1	27038	7	2	0	1
50AG	1	25014	5	3	1	5
50AG	1	29045	9	1	0	0
50AG	1	28056	8	3	0	3
50AG	1	19045	9	1	0	0
50AG	1	27035	7	2	1	3
50AG	1	19021	9	1	0	0
50AG	1	-15056	5	3	0	1
50AG	1	27057	7	3	1	6
50AG	1	25042	5	3	1	4
50AG	1	-16024	6	3	1	6
50AG	1	27025	7	2	1	6
50AG	1	19067	9	1	0	0
50AG	1	19078	9	1	0	0
50AG	1	27040	7	2	1	6
50AG	1	28063	8	2	1	4
50AG	1	-16066	6	3	1	4
50AG	1	-15017	5	3	1	4
50AG	1	17011	7	2	1	6
50AG	1	26060	6	3	1	3
50AG	1	29054	9	2	0	0
50AG	1	29001	9	1	0	0
50AG	1	29074	9	2	0	0
50AG	1	26069	6	3	1	6
51CM	2	29056	9	1	0	0
51CM	2	19083	9	1	0	0
51CM	2	26010	6	1	0	3
51CM	2	29057	9	1	0	0
51CM	2	29012	9	1	0	0
51CM	2	28046	8	2	1	4
51CM	2	25031	5	1	1	1
51CM	2	18055	8	1	1	2
51CM	2	19028	9	1	0	0
51CM	2	26055	6	3	1	4
51CM	2	27059	7	1	0	3
51CM	2	28035	8	2	1	5
51CM	2	-15005	5	3	1	6
51CM	2	17018	7	3	1	6
51CM	2	26044	6	2	1	4
51CM	2	-16031	6	3	1	3
51CM	2	29038	9	1	0	0
51CM	2	-15028	5	1	1	1
51CM	2	26016	6	1	1	5
51CM	2	19013	9	1	0	0
51CM	2	17034	7	2	1	3
51CM	2	28018	8	1	1	6
51CM	2	26023	6	3	1	4
51CM	2	29052	9	1	0	0
51CM	2	27048	7	2	1	3
51CM	2	25050	5	1	1	1
51CM	2	-15066	5	1	0	0
51CM	2	29024	9	2	0	0
51CM	2	18044	8	1	0	3
51CM	2	25006	5	3	1	4
51CM	2	19017	9	1	0	0
51CM	2	17059	7	3	1	6
51CM	2	26064	6	3	0	2
51CM	2	-16004	6	1	1	6
51CM	2	28027	8	1	1	3
51CM	2	29018	9	2	0	0
51CM	2	28039	8	2	1	6
51CM	2	27058	7	3	1	6
51CM	2	-15030	5	1	1	6
51CM	2	29036	9	1	0	0
51CM	2	19074	9	1	0	0
51CM	2	19002	9	2	0	0
51CM	2	27042	7	3	0	1
51CM	2	29074	9	2	0	0
51CM	2	29087	9	2	0	0
51CM	2	17063	7	1	0	2
51CM	2	19050	9	2	0	0
51CM	2	28051	8	1	1	1
51CM	2	17001	7	1	1	2
51CM	2	18013	8	1	1	4
51CM	2	25008	5	1	0	3
51CM	2	29068	9	2	0	0
51CM	2	-15020	5	1	1	4
51CM	2	-16069	6	3	0	2
51CM	2	19016	9	1	0	0
51CM	2	19037	9	1	0	0
51CM	2	-16061	6	2	1	4
51CM	2	28034	8	1	1	6
51CM	2	18054	8	2	1	2
51CM	2	18039	8	1	0	3
51CM	2	19039	9	1	0	0
51CM	2	28026	8	1	1	3
51CM	2	19003	9	1	0	0
51CM	2	-16011	6	1	0	1
51CM	2	-16071	6	1	1	2
51CM	2	25037	5	1	1	3
51CM	2	29043	9	2	0	0
51CM	2	27029	7	1	0	3
51CM	2	29045	9	2	0	0
51CM	2	-15015	5	3	1	1
51CM	2	17021	7	2	1	4
51CM	2	25062	5	1	1	3
51CM	2	17024	7	3	1	6
51CM	2	18041	8	1	1	2
51CM	2	25020	5	3	1	4
51CM	2	18038	8	1	1	6
51CM	2	-15025	5	1	1	3
51CM	2	29050	9	1	0	0
51CM	2	19089	9	2	0	0
51CM	2	27054	7	1	1	5
51CM	2	19062	9	1	0	0
51CM	2	26071	6	1	1	4
51CM	2	17057	7	2	0	1
51CM	2	-15009	5	1	1	1
51CM	2	29026	9	1	0	0
51CM	2	28069	8	1	1	5
51CM	2	-16068	6	1	1	5
51CM	2	25068	5	3	1	6
51CM	2	-15008	5	3	1	4
51CM	2	26021	6	3	1	3
51CM	2	17049	7	1	1	5
51CM	2	27003	7	1	0	4
51CM	2	18045	8	2	1	4
51CM	2	29063	9	1	0	0
51CM	2	25001	5	3	0	4
51CM	2	19032	9	2	0	0
51CM	2	19041	9	1	0	0
51CM	2	28011	8	2	0	5
51CM	2	27014	7	2	1	3
51CM	2	19051	9	2	0	0
51CM	2	-16047	6	1	1	3
51CM	2	-16036	6	3	1	3
51CM	2	27066	7	1	0	5
51CM	2	19057	9	1	0	0
51CM	2	29082	9	1	0	0
51CM	2	-16052	6	3	1	3
51CM	2	19060	9	1	0	0
51CM	2	29003	9	2	0	0
52TZ	3	29085	9	1	0	0
52TZ	3	28066	8	3	1	4
52TZ	3	-15044	5	1	1	4
52TZ	3	-15045	5	1	0	1
52TZ	3	19052	9	2	0	0
52TZ	3	29062	9	3	0	0
52TZ	3	17071	7	2	0	3
52TZ	3	29018	9	1	0	0
52TZ	3	-16054	6	1	0	2
52TZ	3	28030	8	2	0	1
52TZ	3	-16036	6	3	1	1
52TZ	3	29080	9	2	0	0
52TZ	3	25027	5	3	0	4
52TZ	3	26008	6	2	1	1
52TZ	3	17026	7	2	0	3
52TZ	3	28016	8	1	0	4
52TZ	3	18055	8	2	0	1
52TZ	3	29023	9	1	0	0
52TZ	3	28006	8	2	0	2
52TZ	3	-16001	6	1	1	4
52TZ	3	18022	8	1	1	3
52TZ	3	25020	5	1	0	4
52TZ	3	28001	8	2	0	2
52TZ	3	28070	8	1	0	2
52TZ	3	29068	9	2	0	0
52TZ	3	27042	7	1	0	1
52TZ	3	19086	9	1	0	0
52TZ	3	27017	7	1	0	1
52TZ	3	19050	9	1	0	0
52TZ	3	25056	5	3	0	4
52TZ	3	26060	6	2	1	1
52TZ	3	25048	5	3	0	4
52TZ	3	29010	9	1	0	0
52TZ	3	26026	6	2	1	3
52TZ	3	29040	9	1	0	0
52TZ	3	27061	7	2	0	4
52TZ	3	-16060	6	1	0	1
52TZ	3	17050	7	1	0	1
52TZ	3	27037	7	1	0	1
52TZ	3	19066	9	2	0	0
52TZ	3	27035	7	2	0	1
52TZ	3	-15029	5	1	0	4
52TZ	3	29001	9	1	0	0
52TZ	3	25003	5	1	0	1
52TZ	3	29007	9	1	0	0
52TZ	3	19016	9	1	0	0
52TZ	3	-16064	6	2	0	1
52TZ	3	-16047	6	3	0	3
52TZ	3	-15038	5	1	1	1
52TZ	3	27058	7	3	1	4
52TZ	3	29074	9	2	0	0
52TZ	3	18039	8	1	0	1
52TZ	3	19015	9	1	0	0
52TZ	3	19020	9	1	0	0
52TZ	3	19089	9	1	0	0
52TZ	3	26052	6	2	0	1
52TZ	3	26033	6	3	0	1
52TZ	3	26010	6	2	0	2
52TZ	3	18070	8	1	0	1
52TZ	3	19079	9	1	0	0
52TZ	3	-15058	5	2	1	4
52TZ	3	19024	9	1	0	0
52TZ	3	28053	8	1	1	1
52TZ	3	18061	8	1	0	4
52TZ	3	17066	7	3	0	3
52TZ	3	-16005	6	1	0	4
52TZ	3	29003	9	2	0	0
52TZ	3	28043	8	1	0	4
52TZ	3	19022	9	3	0	0
52TZ	3	-15068	5	3	0	1
52TZ	3	28012	8	1	1	1
52TZ	3	19065	9	1	0	0
52TZ	3	-15041	5	1	0	4
52TZ	3	29050	9	1	0	0
52TZ	3	25014	5	1	1	1
52TZ	3	19009	9	1	0	0
52TZ	3	-15020	5	1	1	4
52TZ	3	27021	7	3	0	1
52TZ	3	29070	9	1	0	0
52TZ	3	-16023	6	2	0	3
52TZ	3	18015	8	2	0	4
52TZ	3	19085	9	1	0	0
52TZ	3	29065	9	3	0	0
52TZ	3	19083	9	1	0	0
52TZ	3	18007	8	1	1	1
52TZ	3	18018	8	3	1	1
52TZ	3	27063	7	1	0	3
52TZ	3	19025	9	1	0	0
52TZ	3	-15052	5	3	0	1
52TZ	3	17027	7	2	0	1
52TZ	3	19088	9	2	0	0
52TZ	3	-16010	6	3	1	4
52TZ	3	29086	9	3	0	0
52TZ	3	19051	9	1	0	0
52TZ	3	29013	9	2	0	0
52TZ	3	26045	6	2	1	1
52TZ	3	17032	7	1	0	1
52TZ	3	25049	5	2	1	4
52TZ	3	-15003	5	3	0	4
52TZ	3	27032	7	3	1	2
52TZ	3	27023	7	2	1	1
52TZ	3	26072	6	1	0	1
52TZ	3	26040	6	3	1	4
52TZ	3	29066	9	1	0	0
52TZ	3	25068	5	1	0	3
52TZ	3	17013	7	3	0	4
52TZ	3	17034	7	2	0	3
52TZ	3	18012	8	1	0	1
53AC	4	19051	9	1	0	0
53AC	4	19042	9	1	0	0
53AC	4	29002	9	1	0	0
53AC	4	17053	7	3	1	3
53AC	4	19021	9	1	0	0
53AC	4	17028	7	3	0	6
53AC	4	18005	8	2	0	3
53AC	4	19003	9	1	0	0
53AC	4	29054	9	1	0	0
53AC	4	19029	9	1	0	0
53AC	4	17021	7	1	0	6
53AC	4	28052	8	2	0	4
53AC	4	29045	9	1	0	0
53AC	4	19039	9	2	0	0
53AC	4	19070	9	1	0	0
53AC	4	-15039	5	2	1	6
53AC	4	27039	7	1	0	4
53AC	4	19030	9	1	0	0
53AC	4	18050	8	1	1	6
53AC	4	26065	6	2	0	6
53AC	4	29039	9	1	0	0
53AC	4	28061	8	2	1	6
53AC	4	-16067	6	3	0	5
53AC	4	29071	9	1	0	0
53AC	4	17011	7	3	1	5
53AC	4	25007	5	2	0	5
53AC	4	25037	5	2	1	6
53AC	4	26016	6	1	1	4
53AC	4	17010	7	1	1	6
53AC	4	-15002	5	2	0	6
53AC	4	27024	7	1	1	6
53AC	4	18029	8	2	1	6
53AC	4	27058	7	2	0	6
53AC	4	19001	9	1	0	0
53AC	4	-16003	6	1	1	6
53AC	4	29022	9	1	0	0
53AC	4	-16048	6	1	1	6
53AC	4	-15046	5	2	1	6
53AC	4	29081	9	1	0	0
53AC	4	-16016	6	3	0	5
53AC	4	-16024	6	1	0	5
53AC	4	-15043	5	1	1	4
53AC	4	28046	8	3	1	4
53AC	4	29088	9	1	0	0
53AC	4	18018	8	2	1	6
53AC	4	-15055	5	1	0	4
53AC	4	26030	6	2	0	4
53AC	4	29063	9	1	0	0
53AC	4	28012	8	2	0	4
53AC	4	25059	5	2	0	4
53AC	4	17065	7	1	0	4
53AC	4	26043	6	2	0	5
53AC	4	18013	8	1	0	6
53AC	4	25004	5	1	1	4
53AC	4	19031	9	2	0	0
53AC	4	27047	7	2	0	6
53AC	4	28063	8	1	0	6
53AC	4	25001	5	3	1	6
53AC	4	28071	8	1	0	6
53AC	4	19060	9	1	0	0
53AC	4	26034	6	1	0	6
53AC	4	26055	6	2	0	6
53AC	4	29058	9	1	0	0
53AC	4	27014	7	3	0	4
53AC	4	29020	9	1	0	0
53AC	4	17061	7	2	0	4
53AC	4	17038	7	2	1	6
53AC	4	-16042	6	3	0	6
53AC	4	19050	9	1	0	0
53AC	4	29006	9	1	0	0
53AC	4	-16032	6	3	0	6
53AC	4	25053	5	1	0	5
53AC	4	25021	5	3	0	4
53AC	4	29030	9	1	0	0
53AC	4	17033	7	3	0	6
53AC	4	17036	7	2	0	6
53AC	4	18071	8	1	0	6
53AC	4	19043	9	2	0	0
53AC	4	18019	8	3	0	6
53AC	4	19058	9	2	0	0
53AC	4	29053	9	3	0	0
53AC	4	26020	6	2	0	5
53AC	4	29052	9	2	0	0
53AC	4	27050	7	2	1	4
53AC	4	-15052	5	1	0	6
53AC	4	25041	5	3	1	4
53AC	4	-15026	5	1	1	6
53AC	4	29019	9	1	0	0
53AC	4	26018	6	3	0	6
53AC	4	28036	8	2	0	5
53AC	4	-15069	5	3	1	6
53AC	4	27010	7	1	0	5
53AC	4	26032	6	2	0	4
53AC	4	28070	8	1	0	6
53AC	4	19087	9	3	0	0
53AC	4	19035	9	1	0	0
53AC	4	29061	9	1	0	0
53AC	4	27027	7	1	0	3
53AC	4	18007	8	2	0	5
53AC	4	19010	9	1	0	0
53AC	4	25006	5	2	0	6
53AC	4	18063	8	1	0	4
53AC	4	-16058	6	3	0	5
53AC	4	29072	9	1	0	0
53AC	4	19072	9	1	0	0
53AC	4	25025	5	1	1	6
53AC	4	26067	6	1	0	6
53AC	4	18059	8	1	1	5
54HW	5	29034	9	1	0	0
54HW	5	25003	5	3	1	4
54HW	5	29060	9	1	0	0
54HW	5	26005	6	3	0	5
54HW	5	28036	8	2	0	1
54HW	5	25016	5	3	1	4
54HW	5	18016	8	1	1	3
54HW	5	19080	9	1	0	0
54HW	5	29020	9	1	0	0
54HW	5	-15027	5	3	1	3
54HW	5	29023	9	1	0	0
54HW	5	17069	7	1	1	1
54HW	5	-15038	5	1	0	1
